,Unnamed: 0,name,struct,addr,lat,lon
9738,9738,Средняя общеобразовательная школа № 1922,(Государственное образовательное учреждение),"109153, Москва,  Привольная улица, 45",55.68738,37.84677
9739,9739,Средняя общеобразовательная школа № 540,(Государственное образовательное учреждение),"115191, Москва,  Хавская улица, д.15, стр 2; 115191 Хавская улица, 15",55.71338,37.61432
9740,9740,Средняя общеобразовательная школа № 1078,(Государственное образовательное учреждение),"107207, Москва,  Алтайская улица, 10а",55.81886,37.80811
9741,9741,Негосударственная средняя общеобразовательная школа Столичный- «КИТ»,(Негосударственное образовательное учреждение),"115162, Москва,  Хавская улица, 5",55.71757,37.61459
9742,9742,Средняя общеобразовательная школа № 494,(Государственное образовательное учреждение),"115280, Москва,  Автозаводская улица, 2 
115280 Автозаводская улица, 2, стр.1",55.71059,37.66359
9743,9743,Средняя общеобразовательная школа № 317,(Государственное образовательное учреждение),"107241, Москва,  Амурская улица, 25А",55.81479,37.79239
9744,9744,Средняя общеобразовательная школа № 316,(Государственное образовательное учреждение),"107589, Москва,  Алтайская улица, 26а",55.81884,37.82115
9745,9745,Средняя общеобразовательная школа № 428,(Государственное образовательное учреждение),"107497, Москва,  Амурская улица, 60",55.81236,37.78941
9746,9746,"Средняя общеобразовательная школа ""Школа здоровья"" № 440",(Государственное образовательное учреждение),"105203, Москва,  Измайловский проспект, 115",55.78972,37.81265
9747,9747,Средняя общеобразовательная школа № 381,(Государственное образовательное учреждение),"105484, Москва,  16-я Парковая улица, 8",55.79927,37.82586
9748,9748,Средняя общеобразовательная школа № 695,(Государственное образовательное учреждение),"105554, Москва,  Первомайская улица, 78",55.79206,37.8025
9749,9749,Средняя общеобразовательная школа № 723,(Государственное образовательное учреждение),"105203, Москва,  Нижняя Первомайская улица, 51",55.79169,37.81146
9750,9750,Средняя общеобразовательная школа № 664,(Государственное образовательное учреждение),"105173, Москва,  Главная улица, д.13 
105173 Главная улица, 13, стр.2; 105173 Главная улица, д.13, стр.3",55.81959,37.86659
9751,9751,Средняя общеобразовательная школа с углубленным изучением французского языка № 1265,(Государственное образовательное учреждение),"117333, Москва,  Фотиевой улица, 14, к.1",55.69908,37.55827
9752,9752,Средняя общеобразовательная школа с углубленным изучением английского языка № 1260,(Государственное образовательное учреждение),"119333, Москва,  Фотиевой улица, 14.к.3",55.69979,37.55728
9753,9753,Негосударственное образовательное учреждение Средняя общеобразовательная школа при Андреевском монастыре,(Негосударственное образовательное учреждение),"117334, Москва,  Андреевская набережная, 2",55.71204,37.57484
9754,9754,"Лицей ""Вторая школа""",(Государственное образовательное учреждение),"119334, Москва,  Фотиевой улица, 18 
119334 Фотиевой улица, 18 стр. 2",55.698,37.55558
9755,9755,Средняя общеобразовательная школа с углубленным изучением английского языка № 1359,(Государственное образовательное учреждение),"109145, Москва,  Пронская улица, 4, к.1",55.70169,37.84474
9756,9756,Средняя общеобразовательная школа № 1350 с углубленным изучением математики,(Государственное образовательное учреждение),"109117, Москва,  Ташкентский переулок, 7, к.3",55.70663,37.8236
9757,9757,Средняя общеобразовательная школа № 894,(Государственное образовательное учреждение),"109507, Москва,  Ферганский проезд, 10, к.4",55.69736,37.8186
9758,9758,Средняя общеобразовательная школа № 328,(Государственное образовательное учреждение),"109444, Москва,  Ташкентская улица, 6",55.70918,37.81632
9759,9759,Средняя общеобразовательная школа № 355,(Государственное образовательное учреждение),"109507, Москва,  Ферганский проезд, 5, к.2",55.69504,37.82342
9760,9760,Средняя общеобразовательная школа № 398,(Государственное образовательное учреждение),"109542, Москва,  Хлобыстова улица, 14, к.3",55.71746,37.8048
9761,9761,Средняя общеобразовательная школа № 436,(Государственное образовательное учреждение),"109444, Москва,  Ферганская улица, 7",55.71177,37.80522
9762,9762,Центр образования № 1420,(Государственное образовательное учреждение),"109444, Москва,  Ташкентская улица, д.21 к.2
109444 Ташкентская улица, 18 кор.3",55.70114,37.81379
9763,9763,Средняя общеобразовательная школа № 26 с педагогическими классами,(Государственное образовательное учреждение),"119296, Москва,  Университетский проспект, 3
119296 Ломоносовский проспект, 12; 119296 Университетский проспект, 5",55.69229505,37.54770655
9764,9764,Средняя общеобразовательная школа № 25,(Государственное образовательное учреждение),"119296, Москва,  Университетский проспект, 7",55.69528,37.54873
9765,9765,Средняя общеобразовательная школа № 502 имени Героя РФ А.Н. Рожкова,(Государственное образовательное учреждение),"115088, Москва,  Симоновский вал улица, 18а",55.72155,37.66177
9766,9766,Средняя общеобразовательная школа с этнокультурным (русским) компонентом образования № 505,(Государственное образовательное учреждение),"115432, Москва,  Лобанова улица, 3",55.70149,37.66004
9767,9767,Средняя общеобразовательная школа № 649,(Государственное образовательное учреждение),"115114, Москва,  Даниловская улица, 6",55.70927,37.64009
9768,9768,Средняя общеобразовательная школа № 547,(Государственное образовательное учреждение),"115191, Москва,  Малая Тульская улица, 15",55.70897,37.61974
9769,9769,Средняя общеобразовательная школа с углубленным изучением отдельных предметов № 1257,(Государственное образовательное учреждение),"115093, Москва,  Павловская улица, д.8А 
113093 Павловская улица, д.8А, корп.1",55.7142,37.62661
9770,9770,Центр образования № 1272,(Государственное образовательное учреждение),"115280, Москва,  1-й Кожуховский проезд, 17 
115280 1-й Кожуховский проезд, 15",55.70811,37.66385
9771,9771,Средняя общеобразовательная школа № 236,(Государственное образовательное учреждение),"125412, Москва,  Клязьминская улица, 8а",55.8844,37.52281
9772,9772,Средняя общеобразовательная школа № 184,(Государственное образовательное учреждение),"127411, Москва,  Карельский бульвар, 20",55.89544,37.538
9773,9773,Средняя общеобразовательная школа № 375,(Государственное образовательное учреждение),"107207, Москва,  Щёлковское шоссе, 79а",55.81319,37.80806
9774,9774,Средняя общеобразовательная школа № 1076,(Государственное образовательное учреждение),"107497, Москва,  Новосибирская улица, 3а",55.81331,37.81834
9775,9775,Средняя общеобразовательная школа № 319,(Государственное образовательное учреждение),"105122, Москва,  Амурская улица, 6",55.80667,37.75981
9776,9776,Средняя общеобразовательная школа № 917,(Государственное образовательное учреждение),"107241, Москва,  Щёлковское шоссе, 29А",55.81086,37.7789
9777,9777,Средняя общеобразовательная школа № 767,(Государственное образовательное учреждение),"107241, Москва,  Уральская улица, 19",55.82116,37.79444
9778,9778,Средняя общеобразовательная школа № 766,(Государственное образовательное учреждение),"107497, Москва,  Байкальская улица, 44",55.81507,37.81479
9779,9779,Центр образования № 1475,(Государственное образовательное учреждение),"107497, Москва,  Новосибирская улица, 8а",55.8157,37.82271
9780,9780,"Средняя общеобразовательная школа с углубленным изучением английского языка и музыки ""Лосиный остров"" № 368",(Государственное образовательное учреждение),"107065, Москва,  Уссурийская улица, 12 
107207 Алтайская улица, 18А 
 107065 Уссурийская улица, 14 А",55.8223141,37.8187879
9781,9781,Лицей № 1598,(Государственное образовательное учреждение),"107589, Москва,  Хабаровская улица, 18А",55.82474,37.82953
9782,9782,Средняя общеобразовательная школа № 1021,(Государственное образовательное учреждение),"105173, Москва,  Главная улица, 9А, стр.1",55.82006,37.86336
9783,9783,Средняя общеобразовательная школа № 1908,(Государственное образовательное учреждение),"109156, Москва,  Привольная улица, 41",55.68918,37.84979
9784,9784,Средняя общеобразовательная школа № 1344 с углубленным изучением биологии и химии,(Государственное образовательное учреждение),"109427, Москва,  Чугунные ворота улица, 11",55.69518,37.80009
9785,9785,Средняя общеобразовательная школа № 448,(Государственное образовательное учреждение),"Москва, Акулово поселок, д. 43А
Акулово поселок, д.44",55.34811,37.29619
9786,9786,Средняя общеобразовательная школа № 1937,(Государственное образовательное учреждение),"109444, Москва,  Самаркандский бульвар, 28, к.2",55.69978,37.81465
9787,9787,Центр образования № 1439,(Государственное образовательное учреждение),"109431, Москва,  Жулебинский бульвар, 38",55.68393,37.84787
9788,9788,Центр образования № 1460,(Государственное образовательное учреждение),"109153, Москва,  Привольная улица, 37",55.69157,37.8513
9789,9789,Центр образования № 1457,(Государственное образовательное учреждение),"109145, Москва,  Хвалынский бульвар, 4, к.4",55.70052,37.84944
9790,9790,Начальная школа - детский сад компенсирующего вида № 1883,(Государственное образовательное учреждение),"109542, Москва,  Рязанский проспект, 89 к.3
109542 Рязанский проспект, 89, к.2",55.71845,37.80296
9791,9791,Прогимназия № 1882,(Государственное образовательное учреждение),"109444, Москва,  Ферганская улица, д. 16, к. 3
109444 Сормовская улица, д. 17, к. 8",55.70666,37.80745
9792,9792,Средняя общеобразовательная школа с углубленным изучением английского языка № 1363,(Государственное образовательное учреждение),"109542, Москва,  Рязанский проспект, 82, к.4",55.708,37.82379
9793,9793,Средняя общеобразовательная школа № 747,(Государственное образовательное учреждение),"125171, Москва,  2-я Радиаторская улица, 9",55.81985,37.49098
9794,9794,Прогимназия № 1774,(Государственное образовательное учреждение),"125130, Москва,  3-й Новоподмосковный переулок, д.7, стр.1",55.81959,37.51134
9795,9795,"НОУ Школа ""Полярная Звезда""",(Негосударственное образовательное учреждение),"125130, Москва,  4-й Новоподмосковный переулок, 2а",55.82213,37.50412
9796,9796,Центр образования № 1296,(Государственное образовательное учреждение),"127591, Москва,  Керамический проезд, 55/3",55.87777,37.56289
9797,9797,Прогимназия № 1611,(Государственное образовательное учреждение),"127591, Москва,  800-летия Москвы улица, 5а",55.88101,37.55313
9798,9798,Прогимназия № 1826,(Государственное образовательное учреждение),"127540, Москва,  Дубнинская улица, 14 Б",55.86667,37.56757
9799,9799,Средняя общеобразовательная школа с углубленным изучением немецкого языка № 1211,(Государственное образовательное учреждение),"127540, Москва,  Дубнинская улица, 8а",55.86127,37.57054
9800,9800,Лицей № 1525 «Воробьевы горы»,(Государственное образовательное учреждение),"119334, Москва,  Косыгина улица, 17",55.7058851,37.5551417
9801,9801,Начальная школа-детский сад № 1851,(Государственное образовательное учреждение),"119331, Москва,  Крупской улица, 12 б
119311 Ломоносовский проспект, 23",55.6859,37.52725
9802,9802,Cредняя общеобразовательная школа № 11,(Государственное образовательное учреждение),"119311, Москва,  Ломоносовский проспект, 13",55.68824,37.53946
9803,9803,Средняя общеобразовательная школа № 1,(Государственное образовательное учреждение),"119311, Москва,  Ломоносовский проспект, 21",55.68923,37.5377
9804,9804,Средняя общеобразовательная школа № 192,(Государственное образовательное учреждение),"119334, Москва,  Ленинский проспект, 34-А",55.70675,37.57484
9805,9805,"Средняя общеобразовательная школа ""Школа здоровья"" № 1159",(Государственное образовательное учреждение),"125413, Москва,  Солнечногорский проезд, 7",55.85913,37.52325
9806,9806,Средняя общеобразовательная школа № 651,(Государственное образовательное учреждение),"125413, Москва,  Флотская улица, 60",55.85364,37.50733
9807,9807,Средняя общеобразовательная школа с углубленным изучением английского языка № 1315,(Государственное образовательное учреждение),"125565, Москва,  Конаковский проезд, 5",55.84592,37.48114
9808,9808,"Средняя общеобразовательная школа ""Школа здоровья"" № 198",(Государственное образовательное учреждение),"119331, Москва,  Ленинский проспект, 39-А",55.7066,37.58376
9809,9809,Средняя общеобразовательная школа № 22,(Государственное образовательное учреждение),"199333, Москва,  Университетский проспект, 4А",55.69862,37.55533
9810,9810,Средняя общеобразовательная школа № 187,(Государственное образовательное учреждение),"117261, Москва,  Ломоносовский проспект, 3-А",55.68404,37.54609
9811,9811,Средняя общеобразовательная школа № 120,(Государственное образовательное учреждение),"119296, Москва,  Ломоносовский проспект, 4, кор.3
119296 Ломоносовский проспект, 4, корп. 4; 119296 Ломоносовский проспект, 4 кор.1",55.6866338,37.5487732
9812,9812,Средняя общеобразовательная школа с углубленным изучением английского языка № 1266,(Государственное образовательное учреждение),"117334, Москва,  Ленинский проспект, 43-А",55.70479,37.5779
9813,9813,Средняя общеобразовательная школа с углубленным изучением иностранного языка № 1291,(Государственное образовательное учреждение),"127411, Москва,  Софьи Ковалевской улица, 18а",55.88732,37.53739
9814,9814,Государственное образовательное учреждение средняя общеобразовательная школа № 847,(Государственное образовательное учреждение),"125412, Москва,  Коровинское шоссе, 24а",55.8819,37.52212
9815,9815,"Средняя общеобразовательная школа ""Школа Здоровья"" № 668",(Государственное образовательное учреждение),"127644, Москва,  Вагоноремонтная улица, 15а",55.89673,37.53281
9816,9816,Центр образования № 771,(Государственное образовательное учреждение),"127411, Москва,  Икшинская улица, 12 
 127411 Софьи Ковалевской улица, 8а",55.88245,37.53436
9817,9817,Центр образования № 1631,(Государственное образовательное учреждение),"127411, Москва,  Дмитровское шоссе, 137а 
 127411 Лобненская улица, д. 2а",55.89118,37.53998
9818,9818,Средняя общеобразовательная школа № 683,(Государственное образовательное учреждение),"127644, Москва,  Клязьминская улица, 7 к.4",55.8895,37.52408
9819,9819,Государственное бюджетное образовательное учреждение г.Москвы Гимназия № 1516,(Государственное образовательное учреждение),"107589, Москва,  Хабаровская улица, 4а",55.81678,37.83211
9820,9820,Средняя общеобразовательная школа № 1077,(Государственное образовательное учреждение),"107589, Москва,  Хабаровская улица, 18а стр.1",55.82455,37.828
9821,9821,Средняя общеобразовательная школа № 1167,(Государственное образовательное учреждение),"107065, Москва,  Камчатская улица, 8",55.82811,37.81766
9822,9822,Средняя общеобразовательная школа № 1714,(Государственное образовательное учреждение),"107589, Москва,  Хабаровская улица, 8а",55.81868,37.82915
9823,9823,Средняя общеобразовательная школа № 1688,(Государственное образовательное учреждение),"107065, Москва,  Камчатская улица, 13",55.82894,37.81475
9824,9824,Средняя общеобразовательная школа № 1320,(Государственное образовательное учреждение),"107065, Москва,  Камчатская улица, 10",55.82805,37.82102
9825,9825,Центр образования № 1451,(Государственное образовательное учреждение),"113162, Москва,  Мытная улица, 50 к.3",55.71859,37.61661
9826,9826,"НОУ Школа ""Эдвайс""",(Негосударственное образовательное учреждение),"Москва, Амурская улица, 23а",55.81513,37.7913
9827,9827,Начальная школа - детский сад компенсирующего вида № 1760,(Государственное образовательное учреждение),"109145, Москва,  Привольная улица, 17, к.2",55.69954,37.84131
9828,9828,Средняя общеобразовательная школа № 1909,(Государственное образовательное учреждение),"109153, Москва,  Маршала Полубоярова улица, 12",55.68651,37.86233
9829,9829,"Средняя общеобразовательная школа № 1084 ""Школа здоровья""",(Государственное образовательное учреждение),"109145, Москва,  Привольная улица, 17 к.1",55.69886,37.84067
9830,9830,Государственное образовательное учреждение средняя общеобразовательная школа № 1935,(Государственное образовательное учреждение),"109153, Москва,  Авиаконструктора Миля улица, 18 к.2",55.6805,37.85541
9831,9831,Центр образования № 1419,(Государственное образовательное учреждение),"127540, Москва,  Керамический проезд, 47А 
127591 Керамический проезд, д.49а; 127591 Керамический проезд, д.55, корп.4",56.34121,36.76318
9832,9832,"Средняя общеобразовательная школа ""Школа Здоровья"" № 1029",(Государственное образовательное учреждение),"127540, Москва,  Дубнинская улица, 18 б",55.87035,37.56756
9833,9833,Центр образования № 1487,(Государственное образовательное учреждение),"127540, Москва,  Дубнинская улица, 18а",55.86931,37.56568
9834,9834,Средняя общеобразовательная школа № 1120,(Государственное образовательное учреждение),"127591, Москва,  Дубнинская улица, 36а",55.886,37.56089
9835,9835,Средняя общеобразовательная школа № 231,(Государственное образовательное учреждение),"127474, Москва,  Дубнинская улица, 23",55.86283,37.56605
9836,9836,Средняя общеобразовательная школа № 222,(Государственное образовательное учреждение),"127591, Москва,  800-летия Москвы улица, 7а",55.88197,37.56215
9837,9837,Центр образования № 1678,(Государственное образовательное учреждение),"127591, Москва,  Дубнинская улица, 46, к.2
 127591 Керамический проезд, 73А 
Дубнинская улица, 73, к.5",55.8766071,37.5619437
9838,9838,"НОУ Средняя общеобразовательная школа ""Юность""",(Негосударственное образовательное учреждение),"127591, Москва,  Бескудниковский бульвар, 32, к. 3; 800-летия Москвы улица, д.28, корп.3",55.87715,37.54382
9839,9839,Центр образование № 734 «Школа самоопределения»,(Государственное образовательное учреждение),"105484, Москва,  Сиреневый бульвар, 58а 
105484 15-я Парковая улица, 24а",55.80129,37.8242
9840,9840,Средняя общеобразовательная школа № 596,(Государственное образовательное учреждение),"125413, Москва,  Флотская улица, 64",55.85477,37.50797
9841,9841,Средняя общеобразовательная школа № 157 с этнокультурным азербайджанским компонентом образования,(Государственное образовательное учреждение),"125493, Москва,  Кронштадтский бульвар, 33",55.84423,37.49997
9842,9842,"Средняя общеобразовательная школа ""Школа здоровья"" № 682",(Государственное образовательное учреждение),"125493, Москва,  Авангардная улица, 11а",55.84793,37.48593
9843,9843,Гимназия № 1583,(Государственное образовательное учреждение),"125493, Москва,  Смольная улица, 25",55.84979,37.4946
9844,9844,Средняя общеобразовательная школа № 727,(Государственное образовательное учреждение),"125438, Москва,  3-й Лихачевский переулок, 2а",55.84684,37.51683
9845,9845,Средняя общеобразовательная школа № 725,(Государственное образовательное учреждение),"125414, Москва,  Фестивальная улица, 42",55.86212,37.51044
9846,9846,Средняя общеобразовательная школа с углубленным изучением английского языка № 1352,(Государственное образовательное учреждение),"107207, Москва,  Щёлковское шоссе, 77А",55.81337,37.80406
9847,9847,Средняя общеобразовательная школа № 566,(Государственное образовательное учреждение),"117152, Москва,  Севастопольский проспект, 5а 
117152 Загородное шоссе, 8а",55.69121,37.61156
9848,9848,Прогимназия № 1661,(Государственное образовательное учреждение),"127486, Москва,  Коровинское шоссе, 14А",55.8741,37.53059
9849,9849,"Средняя общеобразовательная школа ""Школа здоровья"" № 404",(Государственное образовательное учреждение),"111538, Москва,  Реутовская улица, 16а",55.73478,37.83683
9850,9850,Средняя общеобразовательная школа № 1389 с углубленным изучением английского языка,(Государственное образовательное учреждение),"111402, Москва,  Кетчерская улица, 8А, стр.1",55.74271,37.82541
9851,9851,"НОУ Школа ""Просвещение""",(Негосударственное образовательное учреждение),"Москва, Косинская улица, 4а",55.727,37.83217
9852,9852,Средняя общеобразовательная школа № 813,(Государственное образовательное учреждение),"111395, Москва,  Снайперская улица, 11а стр. 1",55.72004,37.81449
9853,9853,Гимназия № 1512,(Государственное образовательное учреждение),"111538, Москва,  Косинская улица, 24а",55.71845,37.83095
9854,9854,"Средняя общеобразовательная школа № 1008 ""Школа Здоровья""",(Государственное образовательное учреждение),"119027, Москва,  Интернациональная улица, 10",55.6134223,37.2538001
9855,9855,Средняя общеобразовательная школа № 963,(Государственное образовательное учреждение),"127322, Москва,  Яблочкова улица, 35г",55.82497,37.57545
9856,9856,Средняя общеобразовательная школа № 252,(Государственное образовательное учреждение),"127254, Москва,  Добролюбова улица, 14",55.81505,37.59412
9857,9857,Средняя общеобразовательная школа № 250,(Государственное образовательное учреждение),"127254, Москва,  Гончарова улица, 15б",55.81769,37.58679
9858,9858,Средняя общеобразовательная школа № 402,(Государственное образовательное учреждение),"111538, Москва,  Косинская улица, 10А",55.72445,37.83454
9859,9859,Средняя общеобразовательная школа № 230,(Государственное образовательное учреждение),"127322, Москва,  Милашенкова улица, 9б",55.82359,37.5827
9860,9860,Негосударственное образовательное учреждение Финансово-экономическая школа,(Негосударственное образовательное учреждение),"127322, Москва,  Милашенкова улица, 11а",55.82437,37.58204
9861,9861,Средняя общеобразовательная школа с углубленным изучением иностранного языка № 1236,(Государственное образовательное учреждение),"127254, Москва,  Яблочкова улица, 10",55.81741,37.58237
9862,9862,Средняя общеобразовательная школа № 968,(Государственное образовательное учреждение),"127322, Москва,  Милашенкова улица, 10в",55.82595,37.58545
9863,9863,Средняя общеобразовательная школа № 273,(Государственное образовательное учреждение),"105077, Москва,  Измайловский бульвар, 62",55.79614,37.81576
9864,9864,Средняя общеобразовательная школа № 351,(Государственное образовательное учреждение),"105077, Москва,  13-я Парковая улица, 18а",55.79986,37.81558
9865,9865,"НОУ школа-детский сад ""Колибри""",(Негосударственное образовательное учреждение),"105425, Москва,  Никитинская улица, 24а",55.80647,37.77506
9866,9866,Центр образования № 1811 «Измайлово»,(Государственное образовательное учреждение),"105203, Москва,  Первомайская улица, 111, стр.1
105077 Измайловский бульвар, 52, стр. 1
105077 Средняя Первомайская улица, д. 11",55.79481365,37.8106719
9867,9867,"Центр развития детей ""Мир детства"" (филиал ""Ладушки"")",(Негосударственное образовательное учреждение),"125499, Москва,  Флотская улица, 48-б",55.85218,37.50502
9868,9868,Средняя общеобразовательная школа № 41,(Государственное образовательное учреждение),"119027, Москва,  Большая Внуковская улица, 4",55.61422,37.29471
9869,9869,Средняя общеобразовательная школа № 744 имени Петра Николаевича Еремеева,(Государственное образовательное учреждение),"125212, Москва,  Ленинградское шоссе, 30",55.82913,37.49107
9870,9870,Центр образования № 1473 им. Г.А.Тарана,(Государственное образовательное учреждение),"119027, Москва,  Центральная улица, Внуково поселок, 15а",55.6452418,37.2642265
9871,9871,Средняя общеобразовательная школа № 726,(Государственное образовательное учреждение),"125171, Москва,  Зои и Александра Космодемьянских улица, 6а",55.81802,37.50694
9872,9872,Средняя общеобразовательная школа № 224,(Государственное образовательное учреждение),"125212, Москва,  Ленинградское шоссе, 54",55.8378,37.48437
9873,9873,Средняя общеобразовательная школа с этнокультурным (грузинским) компонентом образования № 223,(Государственное образовательное учреждение),"125171, Москва,  3-я Радиаторская улица, 8А/3",55.8175,37.49334
9874,9874,Средняя общеобразовательная школа № 213,(Государственное образовательное учреждение),"127299, Москва,  Космонавта Волкова улица, 23",55.81678,37.51994
9875,9875,Прогимназия № 1753,(Государственное образовательное учреждение),"111538, Москва,  Молдагуловой улица, 30 б",55.71908,37.82793
9876,9876,Средняя общеобразовательная школа № 407,(Государственное образовательное учреждение),"111395, Москва,  Снайперская улица, 4а",55.72398,37.81171
9877,9877,Вечерняя (сменная) общеобразовательная школа № 36,(Государственное образовательное учреждение),"111395, Москва,  Молдагуловой улица, 20 а",55.72109,37.81967
9878,9878,"Центр образования ""Гамма"" № 1404",(Государственное образовательное учреждение),"107014, Москва,  Большая Оленья улица, 3
Косинская улица, д. 28А 
Короленко улица, 2А, стр1-стр15, стр. 17",55.80376,37.6881
9879,9879,Средняя общеобразовательная школа им Алии Молдагуловой № 891,(Государственное образовательное учреждение),"111538, Москва,  Молдагуловой улица, 13а",55.72108,37.82964
9880,9880,"Средняя общеобразовательная школа ""Школа здоровья"" № 892",(Государственное образовательное учреждение),"111539, Москва,  Реутовская улица, 2а",55.74092,37.83279
9881,9881,Средняя общеобразовательная школа № 810,(Государственное образовательное учреждение),"111395, Москва,  Красный Казанец улица, 3а",55.7244,37.80639
9882,9882,Средняя общеобразовательная школа № 781,(Государственное образовательное учреждение),"111402, Москва,  Вешняковская улица, 2а",55.73703,37.8194
9883,9883,"НОУ Школа ""Ирида""",(Негосударственное образовательное учреждение),"111395, Москва,  Юности улица, 5/2",55.72974,37.8135
9884,9884,"НОУ Школа ""Планета""",(Негосударственное образовательное учреждение),"111673, Москва,  Новокосинская улица, д.25; Молдагуловой улица, 20а",55.74208,37.86108
9885,9885,Средняя общеобразовательная школа с этнокультурным русским компонентом образования № 225,(Государственное образовательное учреждение),"125130, Москва,  Клары Цеткин улица, 27",55.8246,37.5156
9886,9886,"НОУ Средняя общеобразовательная школа ""Знайка""",(Негосударственное образовательное учреждение),"Москва, Головинское шоссе, 6/8",55.8384,37.4902
9887,9887,Средняя общеобразовательная школа № 526,(Государственное образовательное учреждение),"125171, Москва,  Ленинградское шоссе, 8/2,стр.1Б",55.8172,37.50028
9888,9888,Средняя общеобразовательная школа № 717,(Государственное образовательное учреждение),"125171, Москва,  Зои и Александра Космодемьянских улица, 4а,стр.1",55.81749,37.50489
9889,9889,Гимназия им. Героев Советского Союза Зои и Александры Космодемьянских№ 201,(Государственное образовательное учреждение),"125130, Москва,  Зои и Александра Космодемьянских улица, 3, к.1",55.82143,37.50433
9891,9891,Средняя общеобразовательная школа № 1250 с углубленным изучением английского языка,(Государственное образовательное учреждение),"125213, Москва,  Ленинградское шоссе, 27",55.82952,37.48466
9892,9892,Средняя общеобразовательная школа № 1028,(Государственное образовательное учреждение),"111402, Москва,  Жемчуговой аллея, 7",55.73323,37.82737
9893,9893,Средняя общеобразовательная школа № 634,(Государственное образовательное учреждение),"111402, Москва,  Кетчерская улица, 10а",55.74242,37.82768
9894,9894,Средняя общеобразовательная школа № 365,(Государственное образовательное учреждение),"107150, Москва,  5-й Подбельского проезд, 2",55.81736,37.72864
9895,9895,"Средняя общеобразовательная школа ""Школа здоровья"" № 1349",(Государственное образовательное учреждение),"107370, Москва,  Открытое шоссе, 6, к. 12",55.80939,37.73526
9896,9896,Средняя общеобразовательная школа № 362,(Государственное образовательное учреждение),"107150, Москва,  Ивантеевская улица, 32Б",55.81492,37.73018
9897,9897,Вечерняя (сменная) общеобразовательная школа № 148,(Государственное образовательное учреждение),"107564, Москва,  2-я Гражданская улица, 8",55.81367,37.70104
9898,9898,"Центр образования ""Богородский"" № 1452",(Государственное образовательное учреждение),"107564, Москва,  1-я Гражданская улица, 96",55.80722,37.70898
9899,9899,Средняя общеобразовательная школа с углубленным изучением экологии № 390,(Государственное образовательное учреждение),"107258, Москва,  Маршала Рокоссовского бульвар, 34/2",55.8176,37.71619
9900,9900,Средняя общеобразовательная школа № 220,(Государственное образовательное учреждение),"125124, Москва,  Марины Расковой улица, 14/16",55.78625,37.57242
9901,9901,Средняя общеобразовательная школа № 272,(Государственное образовательное учреждение),"127474, Москва,  Дубнинская улица, 41",55.86827,37.56145
